date,link,situation(day),situation(night),temperature(day),temperature(night),wind(day),wind(night)
20171126,http://www.tianqihoubao.com/lishi/xian/20171126.html,阴天,多云,16℃,8℃,北风1,北风1
20171127,http://www.tianqihoubao.com/lishi/xian/20171127.html,局部多云,晴,11℃,1℃,西北偏西风1,西北偏西风1
20171128,http://www.tianqihoubao.com/lishi/xian/20171128.html,少云,阴天,13℃,2℃,东风1,东风1
20171129,http://www.tianqihoubao.com/lishi/xian/20171129.html,多云,局部多云,9℃,-1℃,东北偏北风3,东北偏北风3
20171130,http://www.tianqihoubao.com/lishi/xian/20171130.html,少云,局部多云,9℃,-2℃,东北风2,东北风2
20171201,http://www.tianqihoubao.com/lishi/xian/20171201.html,局部多云,少云,9℃,-3℃,东北偏北风3,东北偏北风3
20171202,http://www.tianqihoubao.com/lishi/xian/20171202.html,少云,局部多云,12℃,0℃,西南偏南风2,西南偏南风2
20171203,http://www.tianqihoubao.com/lishi/xian/20171203.html,少云,晴,13℃,-2℃,西南风2,西南风2
20171204,http://www.tianqihoubao.com/lishi/xian/20171204.html,局部多云,局部多云,9℃,-4℃,东北偏北风4,东北偏北风4
20171205,http://www.tianqihoubao.com/lishi/xian/20171205.html,晴,晴,8℃,-3℃,东北风3,东北风3
20171206,http://www.tianqihoubao.com/lishi/xian/20171206.html,少云,晴,10℃,-3℃,西南风1,西南风1
20171207,http://www.tianqihoubao.com/lishi/xian/20171207.html,少云,局部多云,9℃,-5℃,西南风2,西南风2
20171208,http://www.tianqihoubao.com/lishi/xian/20171208.html,局部多云,局部多云,7℃,-5℃,东北偏北风2,东北偏北风2
20171209,http://www.tianqihoubao.com/lishi/xian/20171209.html,少云,晴,10℃,-4℃,西南偏西风3,西南偏西风3
20171210,http://www.tianqihoubao.com/lishi/xian/20171210.html,少云,晴,9℃,-4℃,西北风1,西北风1
20171211,http://www.tianqihoubao.com/lishi/xian/20171211.html,少云,局部多云,9℃,-2℃,东北风2,东北风2
20171212,http://www.tianqihoubao.com/lishi/xian/20171212.html,局部多云,少云,9℃,-2℃,东北风3,东北风3
20171213,http://www.tianqihoubao.com/lishi/xian/20171213.html,多云,局部多云,6℃,-3℃,东北风4,东北风4
20171214,http://www.tianqihoubao.com/lishi/xian/20171214.html,局部多云,局部多云,6℃,-2℃,东北偏北风2,东北偏北风2
20171215,http://www.tianqihoubao.com/lishi/xian/20171215.html,少云,晴,8℃,-5℃,西南偏西风2,西南偏西风2
20171216,http://www.tianqihoubao.com/lishi/xian/20171216.html,晴,晴,4℃,-7℃,东南偏南风1,东南偏南风1
20171217,http://www.tianqihoubao.com/lishi/xian/20171217.html,晴,晴,6℃,-4℃,西南风1,西南风1
20171218,http://www.tianqihoubao.com/lishi/xian/20171218.html,局部多云,晴,8℃,-6℃,西南偏西风3,西南偏西风3
20171219,http://www.tianqihoubao.com/lishi/xian/20171219.html,晴,晴,9℃,-4℃,西南风2,西南风2
20171220,http://www.tianqihoubao.com/lishi/xian/20171220.html,少云,晴,10℃,-6℃,东南风2,东南风2
20171221,http://www.tianqihoubao.com/lishi/xian/20171221.html,晴,晴,10℃,-3℃,东北风2,东北风2
20171222,http://www.tianqihoubao.com/lishi/xian/20171222.html,局部多云,局部多云,12℃,-2℃,西南偏南风1,西南偏南风1
20171223,http://www.tianqihoubao.com/lishi/xian/20171223.html,局部多云,晴,11℃,-3℃,西南偏西风2,西南偏西风2
20171224,http://www.tianqihoubao.com/lishi/xian/20171224.html,晴,晴,9℃,-6℃,南风2,南风2
20171225,http://www.tianqihoubao.com/lishi/xian/20171225.html,少云,局部多云,8℃,-2℃,东南偏东风2,东南偏东风2
20171226,http://www.tianqihoubao.com/lishi/xian/20171226.html,局部多云,晴,11℃,-3℃,东北风2,东北风2
20171227,http://www.tianqihoubao.com/lishi/xian/20171227.html,晴,晴,11℃,-3℃,东北偏北风2,东北偏北风2
20171228,http://www.tianqihoubao.com/lishi/xian/20171228.html,局部多云,少云,11℃,-1℃,东风1,东风1
20171229,http://www.tianqihoubao.com/lishi/xian/20171229.html,多云,局部多云,9℃,-2℃,西南偏西风3,西南偏西风3
20171230,http://www.tianqihoubao.com/lishi/xian/20171230.html,少云,晴,9℃,-6℃,西南风2,西南风2
20171231,http://www.tianqihoubao.com/lishi/xian/20171231.html,晴,晴,9℃,-3℃,东北风2,东北风2
20170301,http://www.tianqihoubao.com/lishi/xian/20170301.html,晴,晴,12℃,0℃,北风≤3级,北风≤3级
20170302,http://www.tianqihoubao.com/lishi/xian/20170302.html,多云,多云,14℃,3℃,东北风≤3级,东北风≤3级
20170303,http://www.tianqihoubao.com/lishi/xian/20170303.html,多云,多云,16℃,3℃,东北风≤3级,东北风≤3级
20170304,http://www.tianqihoubao.com/lishi/xian/20170304.html,多云,多云,16℃,4℃,东北风≤3级,东北风≤3级
20170305,http://www.tianqihoubao.com/lishi/xian/20170305.html,阴,多云,14℃,4℃,东风≤3级,东北风≤3级
20170306,http://www.tianqihoubao.com/lishi/xian/20170306.html,多云,多云,15℃,2℃,东北风≤3级,东北风≤3级
20170307,http://www.tianqihoubao.com/lishi/xian/20170307.html,晴,晴,16℃,2℃,东北风≤3级,东北风≤3级
20170308,http://www.tianqihoubao.com/lishi/xian/20170308.html,晴,多云,14℃,2℃,东北风≤3级,东北风≤3级
20170309,http://www.tianqihoubao.com/lishi/xian/20170309.html,多云,多云,15℃,4℃,东北风≤3级,东北风≤3级
20170310,http://www.tianqihoubao.com/lishi/xian/20170310.html,阴,小雨,14℃,6℃,东风≤3级,东风≤3级
20170311,http://www.tianqihoubao.com/lishi/xian/20170311.html,阴,阴,14℃,7℃,东北风≤3级,东北风≤3级
20170312,http://www.tianqihoubao.com/lishi/xian/20170312.html,中雨,雨夹雪,9℃,4℃,东风≤3级,东风≤3级
20170313,http://www.tianqihoubao.com/lishi/xian/20170313.html,小到中雨,小到中雨,4℃,2℃,东北风≤3级,东北风≤3级
20170314,http://www.tianqihoubao.com/lishi/xian/20170314.html,阴,阴,11℃,4℃,东风≤3级,东风≤3级
20170315,http://www.tianqihoubao.com/lishi/xian/20170315.html,阴,多云,9℃,3℃,东北风≤3级,东北风≤3级
20170316,http://www.tianqihoubao.com/lishi/xian/20170316.html,多云,阴,12℃,4℃,东北风≤3级,东北风≤3级
20170317,http://www.tianqihoubao.com/lishi/xian/20170317.html,阴,多云,12℃,4℃,东风≤3级,东风≤3级
20170318,http://www.tianqihoubao.com/lishi/xian/20170318.html,阴,小雨,13℃,7℃,东风≤3级,东风≤3级
20170319,http://www.tianqihoubao.com/lishi/xian/20170319.html,小雨,小雨,12℃,5℃,东风≤3级,东风≤3级
20170320,http://www.tianqihoubao.com/lishi/xian/20170320.html,多云,多云,18℃,6℃,东风≤3级,东风≤3级
20170321,http://www.tianqihoubao.com/lishi/xian/20170321.html,阴,阴,16℃,7℃,东北风≤3级,东北风≤3级
20170322,http://www.tianqihoubao.com/lishi/xian/20170322.html,多云,阴,16℃,6℃,东北风≤3级,东北风≤3级
20170323,http://www.tianqihoubao.com/lishi/xian/20170323.html,阵雨,阴,12℃,6℃,东北风≤3级,东北风≤3级
20170324,http://www.tianqihoubao.com/lishi/xian/20170324.html,多云,多云,17℃,3℃,东北风≤3级,东北风≤3级
20170325,http://www.tianqihoubao.com/lishi/xian/20170325.html,多云,晴,16℃,3℃,东北风≤3级,东北风≤3级
20170326,http://www.tianqihoubao.com/lishi/xian/20170326.html,晴,晴,18℃,3℃,东北风≤3级,东北风≤3级
20170327,http://www.tianqihoubao.com/lishi/xian/20170327.html,晴,晴,20℃,8℃,东北风≤3级,东北风≤3级
20170328,http://www.tianqihoubao.com/lishi/xian/20170328.html,多云,多云,21℃,8℃,东北风≤3级,东北风≤3级
20170329,http://www.tianqihoubao.com/lishi/xian/20170329.html,阴,小雨,18℃,10℃,西南风≤3级,西南风≤3级
20170330,http://www.tianqihoubao.com/lishi/xian/20170330.html,多云,多云,15℃,8℃,东北风≤3级,东北风≤3级
20170331,http://www.tianqihoubao.com/lishi/xian/20170331.html,多云,晴,21℃,5℃,东北风≤3级,东北风≤3级
20180701,http://www.tianqihoubao.com/lishi/xian/20180701.html,阴,阴,34℃,23℃,东风3-4级,东风3-4级
20180702,http://www.tianqihoubao.com/lishi/xian/20180702.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180703,http://www.tianqihoubao.com/lishi/xian/20180703.html,中雨,暴雨,26℃,21℃,东北风1-2级,东北风1-2级
20180704,http://www.tianqihoubao.com/lishi/xian/20180704.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180705,http://www.tianqihoubao.com/lishi/xian/20180705.html,多云,多云,30℃,21℃,西南风1-2级,西南风1-2级
20180706,http://www.tianqihoubao.com/lishi/xian/20180706.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180707,http://www.tianqihoubao.com/lishi/xian/20180707.html,多云,多云,33℃,23℃,东北风1-2级,东北风1-2级
20180708,http://www.tianqihoubao.com/lishi/xian/20180708.html,小雨,小雨,30℃,22℃,西风1-2级,西风1-2级
20180709,http://www.tianqihoubao.com/lishi/xian/20180709.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180710,http://www.tianqihoubao.com/lishi/xian/20180710.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180711,http://www.tianqihoubao.com/lishi/xian/20180711.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180712,http://www.tianqihoubao.com/lishi/xian/20180712.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180713,http://www.tianqihoubao.com/lishi/xian/20180713.html,阴,阴,32℃,23℃,北风1-2级,北风1-2级
20180714,http://www.tianqihoubao.com/lishi/xian/20180714.html,阵雨,多云,33℃,25℃,东北风1-2级,东北风1-2级
20180715,http://www.tianqihoubao.com/lishi/xian/20180715.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180716,http://www.tianqihoubao.com/lishi/xian/20180716.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180717,http://www.tianqihoubao.com/lishi/xian/20180717.html,晴,多云,36℃,26℃,东北风1-2级,东北风1-2级
20180718,http://www.tianqihoubao.com/lishi/xian/20180718.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180719,http://www.tianqihoubao.com/lishi/xian/20180719.html,阴,阴,40℃,27℃,东风3-4级,东风3-4级
20180720,http://www.tianqihoubao.com/lishi/xian/20180720.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180721,http://www.tianqihoubao.com/lishi/xian/20180721.html,多云,多云,39℃,27℃,西南风1-2级,西南风1-2级
20180722,http://www.tianqihoubao.com/lishi/xian/20180722.html,多云,晴,40℃,27℃,东南风1-2级,东南风1-2级
20180723,http://www.tianqihoubao.com/lishi/xian/20180723.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180724,http://www.tianqihoubao.com/lishi/xian/20180724.html,晴,晴,39℃,26℃,西南风1-2级,西南风1-2级
20180725,http://www.tianqihoubao.com/lishi/xian/20180725.html,多云,晴,39℃,28℃,东风1-2级,东风1-2级
20180726,http://www.tianqihoubao.com/lishi/xian/20180726.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180727,http://www.tianqihoubao.com/lishi/xian/20180727.html,阵雨,晴,37℃,26℃,东风3-4级,东风3-4级
20180728,http://www.tianqihoubao.com/lishi/xian/20180728.html,多云,阵雨,37℃,26℃,东南风3-4级,东南风3-4级
20180729,http://www.tianqihoubao.com/lishi/xian/20180729.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180730,http://www.tianqihoubao.com/lishi/xian/20180730.html,阵雨,阵雨,35℃,24℃,东风1-2级,东风1-2级
20180731,http://www.tianqihoubao.com/lishi/xian/20180731.html,阵雨,阵雨,31℃,21℃,东风3,东风3
20180101,http://www.tianqihoubao.com/lishi/xian/20180101.html,局部多云,局部多云,9℃,-1℃,东北风2,东北风2
20180101,http://www.tianqihoubao.com/lishi/xian/20180101.html,局部多云,局部多云,9℃,-1℃,东北风2,东北风2
20180102,http://www.tianqihoubao.com/lishi/xian/20180102.html,阴天,零散阵雪,6℃,-2℃,东北风2,东北风2
20180103,http://www.tianqihoubao.com/lishi/xian/20180103.html,雨夹雪,雪,2℃,-6℃,东北风3,东北风3
20180104,http://www.tianqihoubao.com/lishi/xian/20180104.html,多云,局部多云,-1℃,-9℃,东北风4,东北风4
20180105,http://www.tianqihoubao.com/lishi/xian/20180105.html,雾,零散阵雪,-2℃,-8℃,东北偏北风2,东北偏北风2
20180106,http://www.tianqihoubao.com/lishi/xian/20180106.html,阵雪,零散阵雪,-2℃,-8℃,西南风2,西南风2
20180107,http://www.tianqihoubao.com/lishi/xian/20180107.html,阵雪,局部多云,-1℃,-11℃,西南偏西风3,西南偏西风3
20180108,http://www.tianqihoubao.com/lishi/xian/20180108.html,少云,晴,-1℃,-13℃,西南风3,西南风3
20180109,http://www.tianqihoubao.com/lishi/xian/20180109.html,晴,晴,-1℃,-12℃,西南风2,西南风2
20180110,http://www.tianqihoubao.com/lishi/xian/20180110.html,少云,晴,3℃,-11℃,西南风2,西南风2
20180111,http://www.tianqihoubao.com/lishi/xian/20180111.html,少云,晴,2℃,-12℃,东南偏南风1,东南偏南风1
20180112,http://www.tianqihoubao.com/lishi/xian/20180112.html,少云,局部多云,1℃,-9℃,东北风2,东北风2
20180114,http://www.tianqihoubao.com/lishi/xian/20180114.html,少云,少云,6℃,-6℃,东北偏北风2,东北偏北风2
20180115,http://www.tianqihoubao.com/lishi/xian/20180115.html,雾,阴天,6℃,-3℃,西南风2,西南风2
20180116,http://www.tianqihoubao.com/lishi/xian/20180116.html,晴,晴,7℃,-4℃,东北偏北风3,东北偏北风3
20180117,http://www.tianqihoubao.com/lishi/xian/20180117.html,局部多云,少云,7℃,-5℃,西南风2,西南风2
20180118,http://www.tianqihoubao.com/lishi/xian/20180118.html,局部多云,局部多云,6℃,-3℃,西北偏西风2,西北偏西风2
20180119,http://www.tianqihoubao.com/lishi/xian/20180119.html,晴,少云,9℃,-3℃,东北偏北风2,东北偏北风2
20180120,http://www.tianqihoubao.com/lishi/xian/20180120.html,局部多云,局部多云,9℃,-2℃,西风1,西风1
20180121,http://www.tianqihoubao.com/lishi/xian/20180121.html,局部多云,少云,11℃,-2℃,东北偏东风3,东北偏东风3
20180122,http://www.tianqihoubao.com/lishi/xian/20180122.html,雾,晴,11℃,-2℃,东北偏北风2,东北偏北风2
20180123,http://www.tianqihoubao.com/lishi/xian/20180123.html,多云,局部多云,4℃,-3℃,东北风4,东北风4
20180124,http://www.tianqihoubao.com/lishi/xian/20180124.html,阴天,阵雪,1℃,-6℃,东北风4,东北风4
20180125,http://www.tianqihoubao.com/lishi/xian/20180125.html,阵雪,局部多云,0℃,-9℃,东北风3,东北风3
20180126,http://www.tianqihoubao.com/lishi/xian/20180126.html,局部多云,阴天,1℃,-7℃,东北风3,东北风3
20180127,http://www.tianqihoubao.com/lishi/xian/20180127.html,阵雪,阴天,-2℃,-8℃,西北偏西风2,西北偏西风2
20180128,http://www.tianqihoubao.com/lishi/xian/20180128.html,多云,局部多云,0℃,-9℃,西北风2,西北风2
20180129,http://www.tianqihoubao.com/lishi/xian/20180129.html,少云,局部多云,-1℃,-10℃,西北偏西风2,西北偏西风2
20180130,http://www.tianqihoubao.com/lishi/xian/20180130.html,局部多云,局部多云,0℃,-10℃,西南偏西风3,西南偏西风3
20180131,http://www.tianqihoubao.com/lishi/xian/20180131.html,晴,晴,2℃,-10℃,西南偏南风2,西南偏南风2
20180601,http://www.tianqihoubao.com/lishi/xian/20180601.html,多云,多云,29℃,19℃,南风2,南风2
20180602,http://www.tianqihoubao.com/lishi/xian/20180602.html,局部多云,少云,31℃,17℃,东南风2,东南风2
20180603,http://www.tianqihoubao.com/lishi/xian/20180603.html,阴天,局部多云,32℃,19℃,西南偏西风2,西南偏西风2
20180604,http://www.tianqihoubao.com/lishi/xian/20180604.html,多云,晴,30℃,14℃,西南风1-2级,西南风1-2级
20180605,http://www.tianqihoubao.com/lishi/xian/20180605.html,晴,晴,36℃,18℃,东风1-2级,东风1-2级
20180606,http://www.tianqihoubao.com/lishi/xian/20180606.html,多云,阴,38℃,22℃,东风1-2级,东风1-2级
20180607,http://www.tianqihoubao.com/lishi/xian/20180607.html,多云,阴,33℃,19℃,西风3-4级,西风3-4级
20180608,http://www.tianqihoubao.com/lishi/xian/20180608.html,小雨,晴,22℃,13℃,西南风3-4级,西南风3-4级
20180609,http://www.tianqihoubao.com/lishi/xian/20180609.html,多云,多云,30℃,15℃,南风1-2级,南风1-2级
20180610,http://www.tianqihoubao.com/lishi/xian/20180610.html,晴,晴,34℃,16℃,东风1-2级,东风1-2级
20180611,http://www.tianqihoubao.com/lishi/xian/20180611.html,多云,晴,36℃,20℃,南风1-2级,南风1-2级
20180612,http://www.tianqihoubao.com/lishi/xian/20180612.html,少云,局部多云,34℃,20℃,西南偏南风2,西南偏南风2
20180613,http://www.tianqihoubao.com/lishi/xian/20180613.html,少云,局部多云,34℃,20℃,西南偏南风2,西南偏南风2
20180614,http://www.tianqihoubao.com/lishi/xian/20180614.html,少云,局部多云,34℃,20℃,西南偏南风2,西南偏南风2
20180615,http://www.tianqihoubao.com/lishi/xian/20180615.html,少云,局部多云,34℃,20℃,西南偏南风2,西南偏南风2
20180616,http://www.tianqihoubao.com/lishi/xian/20180616.html,小雨,多云,28℃,22℃,东风1-2级,东风1-2级
20180617,http://www.tianqihoubao.com/lishi/xian/20180617.html,少云,局部多云,34℃,20℃,西南偏南风2,西南偏南风2
20180618,http://www.tianqihoubao.com/lishi/xian/20180618.html,少云,局部多云,34℃,20℃,西南偏南风2,西南偏南风2
20180619,http://www.tianqihoubao.com/lishi/xian/20180619.html,多云,多云,31℃,20℃,西南风1-2级,西南风1-2级
20180620,http://www.tianqihoubao.com/lishi/xian/20180620.html,少云,局部多云,34℃,20℃,西南偏南风2,西南偏南风2
20180621,http://www.tianqihoubao.com/lishi/xian/20180621.html,少云,局部多云,34℃,20℃,西南偏南风2,西南偏南风2
20180622,http://www.tianqihoubao.com/lishi/xian/20180622.html,少云,局部多云,34℃,20℃,西南偏南风2,西南偏南风2
20180623,http://www.tianqihoubao.com/lishi/xian/20180623.html,晴,少云,36℃,23℃,东北偏东风2,东北偏东风2
20180624,http://www.tianqihoubao.com/lishi/xian/20180624.html,阴,小雨,35℃,24℃,东风1-2级,东风1-2级
20180625,http://www.tianqihoubao.com/lishi/xian/20180625.html,小雨,小雨,33℃,22℃,东北风1-2级,东北风1-2级
20180626,http://www.tianqihoubao.com/lishi/xian/20180626.html,中雨,小雨,30℃,23℃,西南风1-2级,西南风1-2级
20180627,http://www.tianqihoubao.com/lishi/xian/20180627.html,阵雨,阵雨,33℃,23℃,西南风1-2级,西南风1-2级
20180628,http://www.tianqihoubao.com/lishi/xian/20180628.html,局部多云,局部多云,35℃,23℃,东北风2,东北风2
