date,link,situation,temperature,wind
2017年07月06日,http://www.tianqihoubao.com/lishi/xian/20170706.html,小雨/阴,26℃/20℃,西南风≤3级/东北风≤3级
2017年07月07日,http://www.tianqihoubao.com/lishi/xian/20170707.html,晴/多云,35℃/21℃,无持续风向≤3级/无持续风向≤3级
2017年07月08日,http://www.tianqihoubao.com/lishi/xian/20170708.html,多云/多云,37℃/24℃,无持续风向≤3级/无持续风向≤3级
2017年07月09日,http://www.tianqihoubao.com/lishi/xian/20170709.html,晴/晴,39℃/24℃,无持续风向≤3级/无持续风向≤3级
2017年07月10日,http://www.tianqihoubao.com/lishi/xian/20170710.html,局部多云/晴,42℃/24℃,西南偏西风2/西南偏西风2
2017年07月11日,http://www.tianqihoubao.com/lishi/xian/20170711.html,晴/晴,40℃/26℃,东北风≤3级/南风3-4级
2017年07月12日,http://www.tianqihoubao.com/lishi/xian/20170712.html,晴/多云,41℃/26℃,南风3-4级/南风3-4级
2017年07月13日,http://www.tianqihoubao.com/lishi/xian/20170713.html,多云/晴,40℃/25℃,东南风3-4级/东南风≤3级
2017年07月14日,http://www.tianqihoubao.com/lishi/xian/20170714.html,多云/晴,38℃/25℃,东风3-4级/东南风≤3级
2017年07月15日,http://www.tianqihoubao.com/lishi/xian/20170715.html,小雨/晴,38℃/26℃,东风3-4级/东北风≤3级
2017年07月16日,http://www.tianqihoubao.com/lishi/xian/20170716.html,阵雨/多云,34℃/24℃,东风3-4级/东风3-4级
2017年07月17日,http://www.tianqihoubao.com/lishi/xian/20170717.html,多云/多云,37℃/27℃,东南风≤3级/东南风≤3级
2017年07月18日,http://www.tianqihoubao.com/lishi/xian/20170718.html,小雨/多云,36℃/25℃,南风≤3级/南风≤3级
2017年07月19日,http://www.tianqihoubao.com/lishi/xian/20170719.html,晴/多云,40℃/27℃,东风≤3级/南风≤3级
2017年07月20日,http://www.tianqihoubao.com/lishi/xian/20170720.html,阴/多云,40℃/28℃,南风≤3级/西南风≤3级
2017年07月21日,http://www.tianqihoubao.com/lishi/xian/20170721.html,多云/多云,41℃/27℃,东南风3-4级/东南风3-4级
2017年07月22日,http://www.tianqihoubao.com/lishi/xian/20170722.html,小雨/晴,40℃/29℃,东南风≤3级/西南风≤3级
2017年07月23日,http://www.tianqihoubao.com/lishi/xian/20170723.html,多云/晴,40℃/28℃,南风3-4级/南风≤3级
2017年07月24日,http://www.tianqihoubao.com/lishi/xian/20170724.html,晴/晴,41℃/28℃,东南风≤3级/东南风≤3级
2017年07月25日,http://www.tianqihoubao.com/lishi/xian/20170725.html,多云/晴,40℃/29℃,东南风4-5级/东南风4-5级
2017年07月26日,http://www.tianqihoubao.com/lishi/xian/20170726.html,多云/多云,40℃/27℃,南风≤3级/东南风3-4级
2017年07月27日,http://www.tianqihoubao.com/lishi/xian/20170727.html,多云/小雨,40℃/27℃,东北风≤3级/西风3-4级
2017年07月28日,http://www.tianqihoubao.com/lishi/xian/20170728.html,小雨/小雨,31℃/23℃,东北风3-4级/东北风≤3级
2017年07月29日,http://www.tianqihoubao.com/lishi/xian/20170729.html,小雨/小雨,26℃/21℃,东北风≤3级/东北风≤3级
2017年07月30日,http://www.tianqihoubao.com/lishi/xian/20170730.html,多云/晴,32℃/21℃,东北风≤3级/东北风≤3级
2017年07月31日,http://www.tianqihoubao.com/lishi/xian/20170731.html,多云/晴,34℃/23℃,东北风3-4级/东北风≤3级
2018年02月01日,http://www.tianqihoubao.com/lishi/xian/20180201.html,雾/局部多云,4℃/-7℃,西南风2/西南风2
2018年02月02日,http://www.tianqihoubao.com/lishi/xian/20180202.html,少云/少云,-1℃/-10℃,西南偏南风2/西南偏南风2
2018年02月03日,http://www.tianqihoubao.com/lishi/xian/20180203.html,少云/晴,1℃/-9℃,东南风2/东南风2
2018年02月04日,http://www.tianqihoubao.com/lishi/xian/20180204.html,晴/少云,3℃/-8℃,西南风2/西南风2
2018年02月05日,http://www.tianqihoubao.com/lishi/xian/20180205.html,晴/晴,5℃/-7℃,西南偏南风1/西南偏南风1
2018年02月06日,http://www.tianqihoubao.com/lishi/xian/20180206.html,晴/少云,7℃/-4℃,西南风2/西南风2
2018年02月07日,http://www.tianqihoubao.com/lishi/xian/20180207.html,局部多云/局部多云,6℃/-5℃,西南偏南风1/西南偏南风1
2018年02月08日,http://www.tianqihoubao.com/lishi/xian/20180208.html,局部多云/局部多云,9℃/-3℃,西北风2/西北风2
2018年02月09日,http://www.tianqihoubao.com/lishi/xian/20180209.html,阴天/阴天,8℃/-3℃,西南偏西风2/西南偏西风2
2018年02月10日,http://www.tianqihoubao.com/lishi/xian/20180210.html,局部多云/晴,5℃/-5℃,西风3/西风3
2018年02月11日,http://www.tianqihoubao.com/lishi/xian/20180211.html,少云/晴,6℃/-5℃,西南偏西风2/西南偏西风2
2018年02月12日,http://www.tianqihoubao.com/lishi/xian/20180212.html,少云/晴,9℃/-4℃,东北偏东风2/东北偏东风2
2018年02月13日,http://www.tianqihoubao.com/lishi/xian/20180213.html,晴/局部多云,14℃/-1℃,西南风2/西南风2
2018年02月14日,http://www.tianqihoubao.com/lishi/xian/20180214.html,局部多云/阴天,14℃/0℃,东北偏北风2/东北偏北风2
2018年02月15日,http://www.tianqihoubao.com/lishi/xian/20180215.html,局部多云/局部多云,10℃/-2℃,东北风3/东北风3
2018年02月16日,http://www.tianqihoubao.com/lishi/xian/20180216.html,局部多云/零散阵雨,5℃/1℃,/西风2
2018年02月17日,http://www.tianqihoubao.com/lishi/xian/20180217.html,零散阵雨/多云,7℃/1℃,西北偏西风3/西北偏西风3
2018年02月18日,http://www.tianqihoubao.com/lishi/xian/20180218.html,雾/零散阵雨,11℃/1℃,西风2/西风2
2018年02月19日,http://www.tianqihoubao.com/lishi/xian/20180219.html,少云/阴天,13℃/2℃,东北偏北风2/东北偏北风2
2018年02月20日,http://www.tianqihoubao.com/lishi/xian/20180220.html,雨/阵雨,8℃/-1℃,3/3
2018年02月21日,http://www.tianqihoubao.com/lishi/xian/20180221.html,晴/局部多云,9℃/-2℃,西南风2/西南风2
2018年02月22日,http://www.tianqihoubao.com/lishi/xian/20180222.html,少云/少云,16℃/-1℃,/西北偏北风2
2018年02月23日,http://www.tianqihoubao.com/lishi/xian/20180223.html,少云/局部多云,16℃/2℃,西北偏西风2/西北偏西风2
2018年02月24日,http://www.tianqihoubao.com/lishi/xian/20180224.html,晴/局部多云,14℃/0℃,东南偏南风1/东南偏南风1
2018年02月25日,http://www.tianqihoubao.com/lishi/xian/20180225.html,少云/晴,18℃/1℃,东北风2/东北风2
2018年02月26日,http://www.tianqihoubao.com/lishi/xian/20180226.html,阴天/多云,19℃/6℃,东北偏北风2/东北偏北风2
2018年02月27日,http://www.tianqihoubao.com/lishi/xian/20180227.html,局部多云/局部多云,18℃/3℃,东北偏东风2/东北偏东风2
2018年02月28日,http://www.tianqihoubao.com/lishi/xian/20180228.html,晴/阴天,22℃/7℃,东南风3/东南风3
2018年03月01日,http://www.tianqihoubao.com/lishi/xian/20180301.html,刮风/少云,16℃/2℃,东北风5/东北风5
2018年03月02日,http://www.tianqihoubao.com/lishi/xian/20180302.html,局部多云/少云,19℃/4℃,东北偏北风2/东北偏北风2
2018年03月03日,http://www.tianqihoubao.com/lishi/xian/20180303.html,晴/零散阵雨,23℃/10℃,东北偏北风3/东北偏北风3
2018年03月04日,http://www.tianqihoubao.com/lishi/xian/20180304.html,雨/局部多云,12℃/2℃,西南偏西风2/西南偏西风2
2018年03月05日,http://www.tianqihoubao.com/lishi/xian/20180305.html,阵雨/多云,15℃/4℃,东北偏东风3/东北偏东风3
2018年03月06日,http://www.tianqihoubao.com/lishi/xian/20180306.html,阵雨/阵雨,9℃/2℃,东北偏东风3/东北偏东风3
2018年03月07日,http://www.tianqihoubao.com/lishi/xian/20180307.html,雾/局部多云,13℃/0℃,西南风3/西南风3
2018年03月08日,http://www.tianqihoubao.com/lishi/xian/20180308.html,少云/局部多云,16℃/1℃,东北风3/东北风3
2018年03月09日,http://www.tianqihoubao.com/lishi/xian/20180309.html,少云/少云,19℃/3℃,东北风2/东北风2
2018年03月10日,http://www.tianqihoubao.com/lishi/xian/20180310.html,阴天/局部多云,18℃/6℃,东风2/东风2
2018年03月11日,http://www.tianqihoubao.com/lishi/xian/20180311.html,晴/晴,22℃/6℃,东北风4/东北风4
2018年03月12日,http://www.tianqihoubao.com/lishi/xian/20180312.html,晴/少云,24℃/7℃,东北偏北风2/东北偏北风2
2018年03月13日,http://www.tianqihoubao.com/lishi/xian/20180313.html,少云/少云,25℃/8℃,北风1/北风1
2018年03月14日,http://www.tianqihoubao.com/lishi/xian/20180314.html,晴/晴,26℃/8℃,东北偏东风2/东北偏东风2
2018年03月15日,http://www.tianqihoubao.com/lishi/xian/20180315.html,少云/少云,26℃/6℃,东北风3/东北风3
2018年03月16日,http://www.tianqihoubao.com/lishi/xian/20180316.html,刮风/多云,17℃/5℃,东风6/东风6
2018年03月17日,http://www.tianqihoubao.com/lishi/xian/20180317.html,雨/零散阵雨,6℃/3℃,东北偏东风2/东北偏东风2
2018年03月18日,http://www.tianqihoubao.com/lishi/xian/20180318.html,多云/多云,13℃/6℃,西南风2/西南风2
2018年03月19日,http://www.tianqihoubao.com/lishi/xian/20180319.html,多云/局部多云,15℃/5℃,东北偏东风2/东北偏东风2
2018年03月20日,http://www.tianqihoubao.com/lishi/xian/20180320.html,局部多云/晴,16℃/3℃,东北偏北风2/东北偏北风2
2018年03月21日,http://www.tianqihoubao.com/lishi/xian/20180321.html,局部多云/少云,21℃/6℃,西南风3/西南风3
2018年03月22日,http://www.tianqihoubao.com/lishi/xian/20180322.html,少云/晴,22℃/7℃,南风3/南风3
2018年03月23日,http://www.tianqihoubao.com/lishi/xian/20180323.html,阴天/局部多云,23℃/9℃,西南偏南风2/西南偏南风2
2018年03月24日,http://www.tianqihoubao.com/lishi/xian/20180324.html,少云/局部多云,22℃/8℃,东北风4/东北风4
2018年03月25日,http://www.tianqihoubao.com/lishi/xian/20180325.html,局部多云/局部多云,23℃/9℃,东北风3/东北风3
2018年03月26日,http://www.tianqihoubao.com/lishi/xian/20180326.html,局部多云/局部多云,26℃/11℃,西南风3/西南风3
2018年03月27日,http://www.tianqihoubao.com/lishi/xian/20180327.html,少云/局部多云,29℃/12℃,西南风2/西南风2
2018年03月28日,http://www.tianqihoubao.com/lishi/xian/20180328.html,晴/晴,30℃/13℃,东北偏北风2/东北偏北风2
2018年03月29日,http://www.tianqihoubao.com/lishi/xian/20180329.html,局部多云/晴,29℃/13℃,东南偏东风4/东南偏东风4
2018年03月30日,http://www.tianqihoubao.com/lishi/xian/20180330.html,局部多云/少云,26℃/13℃,东北风4/东北风4
2018年03月31日,http://www.tianqihoubao.com/lishi/xian/20180331.html,多云/局部多云,27℃/14℃,西南偏西风2/西南偏西风2
2017年01月01日,http://www.tianqihoubao.com/lishi/xian/20170101.html,阴/多云,8℃/0℃,东风≤3级/东风≤3级
2017年01月02日,http://www.tianqihoubao.com/lishi/xian/20170102.html,霾/霾,8℃/2℃,东风≤3级/东风≤3级
2017年01月03日,http://www.tianqihoubao.com/lishi/xian/20170103.html,霾/霾,8℃/0℃,东风≤3级/东风≤3级
2017年01月04日,http://www.tianqihoubao.com/lishi/xian/20170104.html,霾/霾,10℃/4℃,东北风≤3级/东北风≤3级
2017年01月05日,http://www.tianqihoubao.com/lishi/xian/20170105.html,小雨/小雨,6℃/4℃,东风≤3级/东风≤3级
2017年01月06日,http://www.tianqihoubao.com/lishi/xian/20170106.html,小雨/小雨,5℃/2℃,东风≤3级/东风≤3级
2017年01月07日,http://www.tianqihoubao.com/lishi/xian/20170107.html,阴/多云,6℃/-1℃,东风≤3级/东风≤3级
2017年01月08日,http://www.tianqihoubao.com/lishi/xian/20170108.html,多云/多云,6℃/-2℃,东北风≤3级/东北风≤3级
2017年01月09日,http://www.tianqihoubao.com/lishi/xian/20170109.html,阴/阴,6℃/1℃,东风≤3级/东风≤3级
2017年01月10日,http://www.tianqihoubao.com/lishi/xian/20170110.html,阴/阴,4℃/-1℃,南风≤3级/南风≤3级
2017年01月11日,http://www.tianqihoubao.com/lishi/xian/20170111.html,多云/多云,7℃/-2℃,东北风≤3级/东北风≤3级
2017年01月12日,http://www.tianqihoubao.com/lishi/xian/20170112.html,晴/晴,8℃/-2℃,东北风≤3级/东北风≤3级
2017年01月13日,http://www.tianqihoubao.com/lishi/xian/20170113.html,晴/多云,8℃/-2℃,东北风≤3级/东北风≤3级
2017年01月14日,http://www.tianqihoubao.com/lishi/xian/20170114.html,多云/多云,8℃/-2℃,东北风≤3级/东北风≤3级
2017年01月15日,http://www.tianqihoubao.com/lishi/xian/20170115.html,霾/霾,5℃/-1℃,东风≤3级/东风≤3级
2017年01月16日,http://www.tianqihoubao.com/lishi/xian/20170116.html,霾/霾,5℃/-2℃,东北风≤3级/东北风≤3级
2017年01月17日,http://www.tianqihoubao.com/lishi/xian/20170117.html,霾/霾,6℃/-1℃,东北风≤3级/东北风≤3级
2017年01月18日,http://www.tianqihoubao.com/lishi/xian/20170118.html,阴/多云,6℃/-3℃,东北风≤3级/东北风≤3级
2017年01月19日,http://www.tianqihoubao.com/lishi/xian/20170119.html,晴/晴,4℃/-5℃,北风≤3级/北风≤3级
2017年01月20日,http://www.tianqihoubao.com/lishi/xian/20170120.html,多云/多云,4℃/-3℃,西北风≤3级/西北风≤3级
2017年01月21日,http://www.tianqihoubao.com/lishi/xian/20170121.html,晴/晴,7℃/-1℃,东北风≤3级/东北风≤3级
2017年01月22日,http://www.tianqihoubao.com/lishi/xian/20170122.html,晴/晴,8℃/-1℃,东北风≤3级/东北风≤3级
2017年01月23日,http://www.tianqihoubao.com/lishi/xian/20170123.html,多云/多云,8℃/-2℃,东北风≤3级/东北风≤3级
2017年01月24日,http://www.tianqihoubao.com/lishi/xian/20170124.html,阴/多云,7℃/-1℃,东北风≤3级/东北风≤3级
2017年01月25日,http://www.tianqihoubao.com/lishi/xian/20170125.html,多云/多云,9℃/1℃,东北风≤3级/东北风≤3级
2017年01月26日,http://www.tianqihoubao.com/lishi/xian/20170126.html,多云/晴,7℃/-2℃,北风≤3级/北风≤3级
2017年01月27日,http://www.tianqihoubao.com/lishi/xian/20170127.html,多云/阴,8℃/0℃,东风≤3级/东风≤3级
2017年01月28日,http://www.tianqihoubao.com/lishi/xian/20170128.html,阴/阴,7℃/0℃,东北风≤3级/西风≤3级
2017年01月29日,http://www.tianqihoubao.com/lishi/xian/20170129.html,多云/多云,5℃/-4℃,北风≤3级/东北风≤3级
2017年01月30日,http://www.tianqihoubao.com/lishi/xian/20170130.html,多云/阴,4℃/-3℃,东北风≤3级/东北风≤3级
2017年01月31日,http://www.tianqihoubao.com/lishi/xian/20170131.html,阴/多云,4℃/-2℃,东风≤3级/东风≤3级
2018年05月01日,http://www.tianqihoubao.com/lishi/xian/20180501.html,局部多云/局部多云,28℃/14℃,西南风2/西南风2
2018年05月02日,http://www.tianqihoubao.com/lishi/xian/20180502.html,局部多云/少云,28℃/13℃,东南风2/东南风2
2018年05月03日,http://www.tianqihoubao.com/lishi/xian/20180503.html,少云/局部多云,31℃/17℃,东风2/东风2
2018年05月04日,http://www.tianqihoubao.com/lishi/xian/20180504.html,少云/零散阵雨,32℃/18℃,东南偏东风2/东南偏东风2
2018年05月05日,http://www.tianqihoubao.com/lishi/xian/20180505.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月06日,http://www.tianqihoubao.com/lishi/xian/20180506.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月07日,http://www.tianqihoubao.com/lishi/xian/20180507.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月08日,http://www.tianqihoubao.com/lishi/xian/20180508.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月09日,http://www.tianqihoubao.com/lishi/xian/20180509.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月10日,http://www.tianqihoubao.com/lishi/xian/20180510.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月11日,http://www.tianqihoubao.com/lishi/xian/20180511.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月12日,http://www.tianqihoubao.com/lishi/xian/20180512.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月13日,http://www.tianqihoubao.com/lishi/xian/20180513.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月14日,http://www.tianqihoubao.com/lishi/xian/20180514.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月15日,http://www.tianqihoubao.com/lishi/xian/20180515.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月16日,http://www.tianqihoubao.com/lishi/xian/20180516.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月17日,http://www.tianqihoubao.com/lishi/xian/20180517.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月18日,http://www.tianqihoubao.com/lishi/xian/20180518.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月19日,http://www.tianqihoubao.com/lishi/xian/20180519.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月20日,http://www.tianqihoubao.com/lishi/xian/20180520.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月21日,http://www.tianqihoubao.com/lishi/xian/20180521.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月22日,http://www.tianqihoubao.com/lishi/xian/20180522.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月23日,http://www.tianqihoubao.com/lishi/xian/20180523.html,零散阵雨/局部多云,28℃/17℃,西北偏西风3/西北偏西风3
2018年05月24日,http://www.tianqihoubao.com/lishi/xian/20180524.html,多云/小雨,25℃/15℃,东北风1-2级/东北风1-2级
